school_name,year,StudentID,First Name,Last Name,Year Level,Class,Subject,Answers,Correct Answers,Question Number,Subject Contents,Assessment Areas,sydney_correct_count_percentage,sydney_average_score,sydney_participants,student_score,student_total_assessed,student_area_assessed_score,total_area_assessed_score,participant,correct_answer_percentage_per_class,average_score,school_percentile,sydney_percentile,strength_status,high_distinct_count,distinct_count,credit_count,participant_count,awarDistinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,B,A,23,Subject Content 5 for Art,Assessment Area 5 for Art,57.93,17.58,44,10.54,82,50.49,75.36,50,82.2,56.49,62,48,W,6,80,11,88,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,A,C,17,Subject Content 6 for Art,Assessment Area 6 for Art,72.72,61.44,35,77.68,49,89.8,58.59,24,81.39,28.62,87,53,W,46,90,43,75,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,C,A,14,Subject Content 7 for Art,Assessment Area 7 for Art,85.98,40.08,65,49.27,52,38.36,86.06,56,83.09,90.49,72,21,W,75,51,15,16,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,B,Z,24,Subject Content 8 for Art,Assessment Area 8 for Art,52.17,30.57,79,36.35,88,99.91,93.06,14,50.72,70.23,33,34,W,34,81,86,57,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,A,Z,1,Subject Content 9 for Art,Assessment Area 9 for Art,22.13,91.41,95,19.52,26,63.75,76.64,42,89.57,74.93,89,4,W,17,87,48,91,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,D,A,3,Subject Content 10 for Art,Assessment Area 10 for Art,24.39,50.74,95,22.02,82,89.61,66.82,93,30.1,87.07,34,21,W,33,4,10,90,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,B,D,8,Subject Content 1 for Art,Assessment Area 1 for Art,34.76,83.49,69,50.65,11,64.58,38.22,46,80.58,14.18,64,48,W,5,53,12,66,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,D,B,12,Subject Content 2 for Art,Assessment Area 2 for Art,5.89,96.13,91,38.2,16,70.16,81.67,26,17.49,20.88,5,43,W,88,8,86,58,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,D,B,25,Subject Content 3 for Art,Assessment Area 3 for Art,41.56,33.08,78,66.49,98,78.14,39.39,74,98.76,57.71,11,29,W,97,92,82,60,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,C,D,22,Subject Content 4 for Art,Assessment Area 4 for Art,18.42,70.14,15,99.14,23,30.56,72.03,99,86.2,39.94,79,62,W,60,54,29,26,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Art,D,B,9,Subject Content 5 for Art,Assessment Area 5 for Art,74.68,46.8,19,66.21,91,41.88,98.96,55,63.66,53.05,21,73,W,89,15,89,11,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,D,A,22,Subject Content 1 for Music,Assessment Area 1 for Music,45.42,60.19,66,56.47,47,13.53,84.49,15,74.2,36.48,29,66,W,12,50,10,77,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,A,1,Subject Content 2 for Music,Assessment Area 2 for Music,32.97,78.11,89,81.9,69,4.64,56.56,10,20.19,65.02,91,12,W,17,61,33,95,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,C,C,25,Subject Content 3 for Music,Assessment Area 3 for Music,30.33,83.4,81,10.62,28,86.17,0.84,14,47.03,56.05,47,55,W,31,95,36,35,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,D,2,Subject Content 4 for Music,Assessment Area 4 for Music,4.97,48.94,49,31.41,20,36.96,6.55,31,84.08,11.57,53,82,W,76,95,97,3,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,B,17,Subject Content 5 for Music,Assessment Area 5 for Music,15.42,81.81,78,3.4,26,39.31,82.84,65,37.65,35.2,61,90,W,72,47,2,10,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,B,12,Subject Content 6 for Music,Assessment Area 6 for Music,82.5,86.93,91,83.75,42,75.89,84.76,26,57.6,73.35,36,9,W,35,51,9,44,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,D,16,Subject Content 7 for Music,Assessment Area 7 for Music,56.26,89.24,67,62.94,35,92.91,77.57,22,51.54,20.08,19,66,W,86,84,13,72,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,C,C,8,Subject Content 8 for Music,Assessment Area 8 for Music,5.53,8.99,57,28.32,88,6.23,20.97,56,63.54,10.44,3,51,W,92,83,41,52,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,C,7,Subject Content 9 for Music,Assessment Area 9 for Music,2.46,38.25,13,24.68,51,0.94,58.71,15,48.64,50.24,37,2,W,70,33,91,84,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,C,10,Subject Content 10 for Music,Assessment Area 10 for Music,39.19,11.58,97,24.15,40,26.79,89.37,71,6.18,52.83,19,23,W,39,87,85,55,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,A,24,Subject Content 1 for Music,Assessment Area 1 for Music,81.07,66.72,50,99.51,27,36.37,47.02,75,72.89,89.02,49,75,W,54,18,65,27,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,D,D,13,Subject Content 2 for Music,Assessment Area 2 for Music,5.92,76.27,91,66.28,56,52.1,59.58,15,62.58,74.32,81,15,W,80,42,9,38,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,D,18,Subject Content 3 for Music,Assessment Area 3 for Music,11.5,94.87,79,64.58,50,14.81,40.47,81,45.87,21.46,75,92,W,54,50,24,1,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,D,6,Subject Content 4 for Music,Assessment Area 4 for Music,57.86,53.37,63,75.84,45,27.74,94.94,82,48.71,4.46,6,35,W,63,12,97,9,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,C,14,Subject Content 5 for Music,Assessment Area 5 for Music,50.48,90.96,61,54.55,56,75.29,86.86,84,2.73,56.46,23,68,W,34,87,67,65,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,D,20,Subject Content 6 for Music,Assessment Area 6 for Music,44.87,24.27,21,48.62,84,15.28,70.84,85,19.28,16.53,60,42,W,35,76,98,21,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,D,D,11,Subject Content 7 for Music,Assessment Area 7 for Music,0.68,45.37,85,51.1,78,83.04,20.39,34,54.95,69.37,57,4,W,5,98,88,84,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,A,A,19,Subject Content 8 for Music,Assessment Area 8 for Music,8.97,67.78,72,40.97,91,76.85,18.81,64,13.12,73.22,89,41,W,22,27,55,77,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,D,A,3,Subject Content 9 for Music,Assessment Area 9 for Music,81.72,12.34,61,6.5,25,34.36,39.18,83,84.92,37.18,36,96,W,87,46,3,36,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,C,D,4,Subject Content 10 for Music,Assessment Area 10 for Music,94.15,61.02,51,1.03,92,18.62,90.03,88,68.44,40.92,89,99,W,69,93,38,82,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,A,5,Subject Content 1 for Music,Assessment Area 1 for Music,62.54,88.41,29,39.12,74,92.31,52.86,49,27.37,4.55,87,80,W,85,94,65,10,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,Z,9,Subject Content 2 for Music,Assessment Area 2 for Music,92.31,87.89,12,46.94,41,79.85,16.16,48,73.11,50.97,94,61,W,51,76,77,72,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,B,15,Subject Content 3 for Music,Assessment Area 3 for Music,74.07,2.43,69,34.47,41,9.71,8.21,81,19.17,28.36,90,50,W,6,24,20,44,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,C,A,23,Subject Content 4 for Music,Assessment Area 4 for Music,34.52,74.34,93,10.24,39,14.18,46.4,17,57.16,40.95,11,28,W,29,95,72,77,Distinction
"Christ King Catholic School, Bass Hill",2022,26,First Name 26,Last Name 26,2,Class 2,Music,B,B,21,Subject Content 5 for Music,Assessment Area 5 for Music,35.19,74.89,80,73.24,73,75.07,83.45,50,83.08,84.38,53,96,W,57,9,48,25,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,A,C,3,Subject Content 1 for Art,Assessment Area 1 for Art,24.72,35.05,32,85.85,53,87.83,89.18,96,32.59,84.65,90,62,W,23,6,96,33,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,A,Z,25,Subject Content 2 for Art,Assessment Area 2 for Art,22.12,15.23,28,14.05,60,24.62,66.59,82,93.24,34.26,56,79,W,48,2,73,32,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,D,13,Subject Content 3 for Art,Assessment Area 3 for Art,74.66,46.02,46,75.42,40,12.63,76.69,66,51.22,92.88,65,82,W,19,82,54,27,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,B,11,Subject Content 4 for Art,Assessment Area 4 for Art,85.11,43.84,67,86.22,18,63.59,54.93,97,39.12,92.05,36,30,W,92,67,44,49,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,A,9,Subject Content 5 for Art,Assessment Area 5 for Art,97.53,15.14,71,64.88,64,83.95,10.89,95,5.92,29.48,66,5,W,90,66,66,63,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,A,21,Subject Content 6 for Art,Assessment Area 6 for Art,62.24,52.97,99,93,31,27.59,74.01,14,22.05,38.73,86,75,W,58,72,75,54,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,A,24,Subject Content 7 for Art,Assessment Area 7 for Art,54.96,59.58,99,93.81,18,56.79,56.34,58,98.24,1.08,43,25,W,18,20,41,15,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,A,C,16,Subject Content 8 for Art,Assessment Area 8 for Art,24.88,97.01,18,4.32,97,19.78,63.79,20,37.92,73.36,7,94,W,56,70,9,13,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,A,10,Subject Content 9 for Art,Assessment Area 9 for Art,5.85,33.76,26,21.99,40,89.25,87.12,59,99.04,35.48,30,14,W,20,37,80,56,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,A,20,Subject Content 10 for Art,Assessment Area 10 for Art,58.32,96.84,37,49.54,69,42.35,19.97,76,12.73,91.53,86,91,W,39,54,74,59,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,A,6,Subject Content 1 for Art,Assessment Area 1 for Art,42.01,20.73,91,58.69,17,26.1,27.4,32,94.59,69.5,72,47,W,69,73,25,25,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,D,1,Subject Content 2 for Art,Assessment Area 2 for Art,95.03,55.2,31,12.54,28,82.14,18.81,31,77.19,46.2,48,42,W,15,85,76,71,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,A,Z,2,Subject Content 3 for Art,Assessment Area 3 for Art,85.11,31.14,15,72.97,88,18.79,80.82,33,45.91,45.29,43,75,W,67,22,40,76,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,C,7,Subject Content 4 for Art,Assessment Area 4 for Art,92.39,72.68,32,46.88,50,55.82,4.05,11,13.05,8.14,39,63,W,23,100,69,53,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,D,17,Subject Content 5 for Art,Assessment Area 5 for Art,31.93,15.83,26,70.2,59,27.76,88.8,15,12.7,40.49,23,77,W,97,25,100,64,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,C,15,Subject Content 6 for Art,Assessment Area 6 for Art,16.25,14.77,61,26.93,39,6.61,17.19,30,70.32,5.06,39,42,W,79,35,39,93,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,A,8,Subject Content 7 for Art,Assessment Area 7 for Art,24.79,91.28,17,35.83,15,32.16,95.78,77,51.38,37.03,80,77,W,1,62,99,26,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,A,D,19,Subject Content 8 for Art,Assessment Area 8 for Art,7.47,42.63,76,15.39,99,64.63,77.98,55,50.33,76.56,34,73,W,22,93,82,58,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,Z,22,Subject Content 9 for Art,Assessment Area 9 for Art,70.21,1.48,12,21.06,47,82.68,61.75,46,56.11,21.64,98,86,W,30,60,96,93,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,D,14,Subject Content 10 for Art,Assessment Area 10 for Art,97.19,68.88,20,43.27,78,66.08,7.75,10,57.55,68.01,36,70,W,10,36,18,29,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,D,18,Subject Content 1 for Art,Assessment Area 1 for Art,84.66,95.8,69,38.65,33,77.09,3.83,84,38.24,78.86,22,87,W,30,52,71,60,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,B,12,Subject Content 2 for Art,Assessment Area 2 for Art,49.01,21.17,34,40.53,19,63.62,0.34,43,14.48,96.29,72,68,W,18,5,74,54,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,C,A,4,Subject Content 3 for Art,Assessment Area 3 for Art,56.21,1.07,90,23.45,56,56.48,31.61,94,53.82,70.77,44,14,W,23,86,41,74,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,D,A,23,Subject Content 4 for Art,Assessment Area 4 for Art,80.42,89.93,76,95.77,39,89.47,59.09,59,93.27,31.75,84,88,W,95,73,50,15,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Art,B,D,5,Subject Content 5 for Art,Assessment Area 5 for Art,74.15,76.65,99,42.7,92,54.49,88.79,75,72.05,93.78,13,22,W,14,99,81,39,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,C,5,Subject Content 1 for Music,Assessment Area 1 for Music,88.78,99.06,91,74.75,86,50.45,4.73,76,13.99,84.62,33,93,W,60,79,96,50,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,B,17,Subject Content 2 for Music,Assessment Area 2 for Music,29.03,97.65,47,72.69,97,47.05,74.32,72,16.77,53.6,77,43,W,22,63,67,41,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,A,15,Subject Content 3 for Music,Assessment Area 3 for Music,7.46,28.99,97,4.89,60,59.61,46.59,94,9.6,12.66,24,7,W,4,56,68,43,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,Z,12,Subject Content 4 for Music,Assessment Area 4 for Music,82.4,23.59,28,40.85,44,58.09,78.64,60,26.75,89.69,1,27,W,80,23,79,99,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,C,3,Subject Content 5 for Music,Assessment Area 5 for Music,38.18,58.6,60,88.4,100,75.24,65,95,12.86,89.87,2,32,W,51,19,44,96,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,B,10,Subject Content 6 for Music,Assessment Area 6 for Music,79.76,73.39,79,29.93,37,56.27,27.89,54,96.03,29.33,84,89,W,12,19,91,57,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,Z,6,Subject Content 7 for Music,Assessment Area 7 for Music,72,61.42,68,89.5,53,99.26,67.8,15,16.61,18.92,3,29,W,18,23,16,100,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,D,23,Subject Content 8 for Music,Assessment Area 8 for Music,17.93,4.62,78,27.88,23,47.97,52.11,64,42.78,34.82,47,8,W,27,1,50,72,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,C,19,Subject Content 9 for Music,Assessment Area 9 for Music,39.27,27.28,89,69.22,27,7.76,22.1,31,22.33,65.62,66,78,W,23,72,54,63,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,D,D,2,Subject Content 10 for Music,Assessment Area 10 for Music,64.6,6.58,38,83.91,61,55.16,25.84,40,89.06,81.02,58,8,W,69,69,14,88,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,D,13,Subject Content 1 for Music,Assessment Area 1 for Music,51.33,51.17,37,55.6,93,76.04,64.38,62,55.57,81.05,37,46,W,37,83,60,8,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,B,20,Subject Content 2 for Music,Assessment Area 2 for Music,96.36,58.23,23,96.09,31,21.27,52.25,96,85.88,13.13,18,11,W,51,82,15,8,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,A,24,Subject Content 3 for Music,Assessment Area 3 for Music,7.24,91.21,34,19.48,60,43.96,29.75,18,21.48,61.2,78,100,W,56,3,65,15,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,Z,21,Subject Content 4 for Music,Assessment Area 4 for Music,56.02,66.7,64,80.49,84,26.97,86.47,70,64.53,26.15,53,14,W,22,12,3,26,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,B,A,22,Subject Content 5 for Music,Assessment Area 5 for Music,94.84,83.51,93,27.97,11,35.16,32.13,99,18.94,11.63,43,48,W,57,1,65,23,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,C,18,Subject Content 6 for Music,Assessment Area 6 for Music,48.84,5.99,89,79.45,74,11.91,57.77,92,70.73,88.9,22,66,W,87,17,89,17,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,B,C,9,Subject Content 7 for Music,Assessment Area 7 for Music,62.98,28.56,45,38.88,27,11.51,30.42,60,41.22,28.9,85,66,W,76,49,67,69,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,D,25,Subject Content 8 for Music,Assessment Area 8 for Music,1.54,53.14,48,33.22,81,18.51,2.54,92,95.03,63.34,56,72,W,89,42,83,4,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,B,B,4,Subject Content 9 for Music,Assessment Area 9 for Music,59.64,94.42,60,91.07,42,27.85,52.92,65,60.33,51.63,81,80,W,42,85,85,68,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,B,D,14,Subject Content 10 for Music,Assessment Area 10 for Music,4.02,45.29,32,45.33,12,24.51,84.87,76,24.01,42.35,48,38,W,54,25,93,22,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,A,16,Subject Content 1 for Music,Assessment Area 1 for Music,14.13,95.24,62,50.42,97,54.31,28.66,76,53.21,87.96,87,98,W,77,68,75,65,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,B,8,Subject Content 2 for Music,Assessment Area 2 for Music,0.72,44.76,51,16.91,41,1.94,19.56,46,83.79,5.96,39,93,W,9,63,75,39,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,A,D,7,Subject Content 3 for Music,Assessment Area 3 for Music,28.63,22.85,16,4.09,38,56.8,75.12,17,23.3,29.41,54,72,W,15,84,28,3,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,D,1,Subject Content 4 for Music,Assessment Area 4 for Music,44.27,25.43,16,37.31,26,93.3,15.79,48,57.89,68.47,50,53,W,34,31,67,63,Distinction
"Christ King Catholic School, Bass Hill",2022,27,First Name 27,Last Name 27,5,Class 5,Music,C,A,11,Subject Content 5 for Music,Assessment Area 5 for Music,57.14,86.89,87,30.65,98,81.57,35.96,17,68.24,97.41,27,59,W,55,15,32,72,Distinction
"Christ King Catholic School, Bass Hill",2022,28,First Name 28,Last Name 28,8,Class 8,Art,C,B,24,Subject Content 1 for Art,Assessment Area 1 for Art,81.27,11.06,85,71.28,60,28.34,36.85,86,78.76,2.27,59,6,W,15,79,8,2,Distinction
